name,start_node,end_node,length_m,free_flow_speed_mps,jam_density,number_of_lanes,highway,oneway
tc_701207838_701207524_0,701207838,701207524,62.61964374915249,13.411200000000001,0.2,1,residential,False
tc_701207838_701207833_0,701207838,701207833,25.528241904761877,13.411200000000001,0.2,1,residential,False
tc_701207838_701207882_0,701207838,701207882,39.19033405471045,13.411200000000001,0.2,1,residential,False
tc_701207844_701207524_0,701207844,701207524,10.768498797543996,13.411200000000001,0.2,1,residential,False
tc_701207882_701207838_0,701207882,701207838,39.19033405471045,13.411200000000001,0.2,1,residential,False
tc_701207882_701207895_0,701207882,701207895,10.771351483974389,13.411200000000001,0.2,1,residential,False
tc_701207882_701207934_0,701207882,701207934,8.839332789552389,13.411200000000001,0.2,1,residential,False
tc_701207895_701207882_0,701207895,701207882,10.771351483974389,13.411200000000001,0.2,1,residential,False
tc_701207934_701207882_0,701207934,701207882,8.839332789552389,13.411200000000001,0.2,1,residential,False
tc_701207972_701207833_0,701207972,701207833,30.755779281914585,13.411200000000001,0.2,1,residential,False
tc_701207972_701207982_0,701207972,701207982,19.662518821593196,13.411200000000001,0.2,1,residential,False
tc_701207972_701207994_0,701207972,701207994,7.690924421117003,13.411200000000001,0.2,1,residential,False
tc_701207982_701207972_0,701207982,701207972,19.662518821593196,13.411200000000001,0.2,1,residential,False
tc_701207994_701207972_0,701207994,701207972,7.690924421117003,13.411200000000001,0.2,1,residential,False
tc_701207997_701207830_0,701207997,701207830,36.02164888271557,13.411200000000001,0.2,1,residential,False
tc_701207997_701208002_0,701207997,701208002,46.60418209865199,13.411200000000001,0.2,1,residential,False
tc_701207997_701208019_0,701207997,701208019,38.44417573720616,13.411200000000001,0.2,1,residential,False
tc_701208002_701207997_0,701208002,701207997,46.60418209865199,13.411200000000001,0.2,1,residential,False
tc_701208002_701208005_0,701208002,701208005,41.53646215252367,13.411200000000001,0.2,1,residential,False
tc_701208002_701208010_0,701208002,701208010,16.852029847598573,13.411200000000001,0.2,1,residential,False
tc_701208005_701208002_0,701208005,701208002,41.53646215252367,13.411200000000001,0.2,1,residential,False
tc_701208010_701208002_0,701208010,701208002,16.852029847598573,13.411200000000001,0.2,1,residential,False
tc_701208010_701208012_0,701208010,701208012,9.818277810083858,13.411200000000001,0.2,1,residential,False
tc_701208010_701208014_0,701208010,701208014,8.25051703015865,13.411200000000001,0.2,1,residential,False
tc_701208012_701208010_0,701208012,701208010,9.818277810083858,13.411200000000001,0.2,1,residential,False
tc_701208014_701208010_0,701208014,701208010,8.25051703015865,13.411200000000001,0.2,1,residential,False
tc_701208019_243662966_0,701208019,243662966,89.54544378614047,13.411200000000001,0.2,1,residential,False
tc_701208019_701207997_0,701208019,701207997,38.44417573720616,13.411200000000001,0.2,1,residential,False
tc_701208019_701208022_0,701208019,701208022,45.84996276697824,13.411200000000001,0.2,1,residential,False
tc_701208022_701208019_0,701208022,701208019,45.84996276697824,13.411200000000001,0.2,1,residential,False
tc_701208022_701208024_0,701208022,701208024,8.977660493498087,13.411200000000001,0.2,1,residential,False
tc_701208022_701208035_0,701208022,701208035,10.433927328518742,13.411200000000001,0.2,1,residential,False
tc_701208024_701208022_0,701208024,701208022,8.977660493498087,13.411200000000001,0.2,1,residential,False
tc_701208035_701208022_0,701208035,701208022,10.433927328518742,13.411200000000001,0.2,1,residential,False
tc_702179448_1596955265_0,702179448,1596955265,51.51302395621363,13.411200000000001,0.2,2,primary,False
tc_702179448_702179451_0,702179448,702179451,54.81006290165499,13.411200000000001,0.2,1,residential,False
tc_702179448_75632270_0,702179448,75632270,178.17036750979636,13.411200000000001,0.2,2,primary,False
tc_702179450_702179451_0,702179450,702179451,26.11296511559068,13.411200000000001,0.2,1,residential,False
tc_702179450_702179484_0,702179450,702179484,42.809792113642985,13.411200000000001,0.2,1,residential,False
tc_702179450_702179494_0,702179450,702179494,23.30850439547844,13.411200000000001,0.2,1,residential,False
tc_702179451_702179448_0,702179451,702179448,54.810062901654995,13.411200000000001,0.2,1,residential,False
tc_702179451_702179450_0,702179451,702179450,26.11296511559068,13.411200000000001,0.2,1,residential,False
tc_702179451_702179453_0,702179451,702179453,32.574840422655114,13.411200000000001,0.2,1,residential,False
tc_702179453_702179451_0,702179453,702179451,32.574840422655114,13.411200000000001,0.2,1,residential,False
tc_702179453_702179454_0,702179453,702179454,5.559599488229919,13.411200000000001,0.2,1,residential,False
tc_702179454_702179453_0,702179454,702179453,5.559599488229919,13.411200000000001,0.2,1,residential,False
tc_702179472_702179472_0,702179472,702179472,94.56682124696795,13.411200000000001,0.2,1,residential,False
tc_702179472_702179472_1,702179472,702179472,94.56682124696793,13.411200000000001,0.2,1,residential,False
tc_702179472_702179494_0,702179472,702179494,35.88657082462862,13.411200000000001,0.2,1,residential,False
tc_702179476_702179486_0,702179476,702179486,19.135705990185397,13.411200000000001,0.2,1,residential,False
tc_702179483_702179484_0,702179483,702179484,9.444512869027129,13.411200000000001,0.2,1,residential,False
tc_702179483_702179486_0,702179483,702179486,31.231552187276147,13.411200000000001,0.2,1,residential,False
tc_702179483_7904768312_0,702179483,7904768312,21.22714968894979,13.411200000000001,0.2,1,residential,False
tc_702179484_702179450_0,702179484,702179450,42.809792113642985,13.411200000000001,0.2,1,residential,False
tc_702179484_702179483_0,702179484,702179483,9.444512869027129,13.411200000000001,0.2,1,residential,False
tc_702179484_702179486_0,702179484,702179486,21.536304698099276,13.411200000000001,0.2,1,residential,False
tc_702179486_702179476_0,702179486,702179476,19.135705990185397,13.411200000000001,0.2,1,residential,False
tc_702179486_702179483_0,702179486,702179483,31.231552187276147,13.411200000000001,0.2,1,residential,False
tc_702179486_702179484_0,702179486,702179484,21.536304698099276,13.411200000000001,0.2,1,residential,False
tc_702179493_702179494_0,702179493,702179494,66.75072763397662,13.411200000000001,0.2,1,residential,False
tc_702179494_702179450_0,702179494,702179450,23.30850439547844,13.411200000000001,0.2,1,residential,False
tc_702179494_702179472_0,702179494,702179472,35.88657082462862,13.411200000000001,0.2,1,residential,False
tc_702179494_702179493_0,702179494,702179493,66.75072763397661,13.411200000000001,0.2,1,residential,False
tc_702181552_702181553_0,702181552,702181553,46.4515182546107,13.411200000000001,0.2,1,residential,False
tc_702181552_702181554_0,702181552,702181554,43.05741611503213,13.411200000000001,0.2,1,residential,False
tc_702181552_75632264_0,702181552,75632264,42.902119106397784,13.411200000000001,0.2,1,residential,False
tc_702181553_702181552_0,702181553,702181552,46.4515182546107,13.411200000000001,0.2,1,residential,False
tc_702181554_702181552_0,702181554,702181552,43.05741611503213,13.411200000000001,0.2,1,residential,False
tc_711403226_270355622_0,711403226,270355622,93.54198560526527,8.940800000000001,0.2,1,residential,False
tc_711403226_711403226_0,711403226,711403226,51.05059908680223,8.940800000000001,0.2,1,residential,False
tc_711403226_711403226_1,711403226,711403226,51.05059908680223,8.940800000000001,0.2,1,residential,False
tc_7521619353_27537620_0,7521619353,27537620,57.41172577872782,8.940800000000001,0.2,1,unclassified,False
tc_7521619353_360258485_0,7521619353,360258485,38.92717874762139,8.940800000000001,0.2,1,unclassified,False
tc_7521619353_7521619356_0,7521619353,7521619356,31.124886626908893,8.940800000000001,0.2,1,unclassified,False
tc_7521619353_8993552625_0,7521619353,8993552625,101.32808806028955,8.940800000000001,0.2,1,unclassified,False
tc_7521619356_27537620_0,7521619356,27537620,37.34625397998688,8.940800000000001,0.2,2,primary,False
tc_7521619356_7521619353_0,7521619356,7521619353,31.124886626908893,8.940800000000001,0.2,1,unclassified,False
tc_7521619356_7521619363_0,7521619356,7521619363,35.96420163995385,8.940800000000001,0.2,2,primary,False
tc_7521619363_1828387830_0,7521619363,1828387830,99.13027695004277,8.940800000000001,0.2,1,unclassified,False
tc_7521619363_324285229_0,7521619363,324285229,285.00144033793305,8.940800000000001,0.2,2,primary,False
tc_7521619363_7521619356_0,7521619363,7521619356,35.96420163995385,8.940800000000001,0.2,2,primary,False
tc_7552023854_270356304_0,7552023854,270356304,99.40427519489666,13.411200000000001,0.2,1,residential,False
tc_75632172_75632175_0,75632172,75632175,32.20216344030713,22.352,0.2,2,primary,False
tc_75632172_863398069_0,75632172,863398069,1066.6216441465847,26.822400000000002,0.2,2,secondary,False
tc_75632175_190982225_0,75632175,190982225,312.9442070901749,22.352,0.2,2,primary,False
tc_75632175_75632172_0,75632175,75632172,32.20216344030713,22.352,0.2,2,primary,False
tc_75632252_1596955287_0,75632252,1596955287,70.86972002358438,8.940800000000001,0.2,2,primary,False
tc_75632252_7865913824_0,75632252,7865913824,75.36092397665672,13.411200000000001,0.2,2,primary,False
tc_75632252_863385918_0,75632252,863385918,76.5636930551694,13.411200000000001,0.2,1,residential,False
tc_75632264_683646483_0,75632264,683646483,19.93238546949567,13.411200000000001,0.2,2,primary,False
tc_75632264_702181552_0,75632264,702181552,42.902119106397784,13.411200000000001,0.2,1,residential,False
tc_75632264_7865913824_0,75632264,7865913824,65.19516550353708,13.411200000000001,0.2,2,primary,False
tc_75632270_683646483_0,75632270,683646483,76.43708069408962,13.411200000000001,0.2,2,primary,False
tc_75632270_702179448_0,75632270,702179448,178.1703675097964,13.411200000000001,0.2,2,primary,False
tc_75632270_863385431_0,75632270,863385431,64.810283987042,13.411200000000001,0.2,1,residential,False
tc_75632307_190531710_0,75632307,190531710,163.801732017532,13.411200000000001,0.2,1,residential,False
tc_75632307_75632310_0,75632307,75632310,113.0469101532728,13.411200000000001,0.2,2,primary,False
tc_75632307_863380318_0,75632307,863380318,72.54083900825361,13.411200000000001,0.2,2,primary,False
tc_75632310_190531721_0,75632310,190531721,42.678014551291646,13.411200000000001,0.2,2,secondary,False
tc_75632310_75632307_0,75632310,75632307,113.0469101532728,13.411200000000001,0.2,2,primary,False
tc_75632310_863389466_0,75632310,863389466,95.00520162224451,13.411200000000001,0.2,2,secondary,False
tc_7604954373_863387614_0,7604954373,863387614,117.75680777309114,13.411200000000001,0.2,1,residential,False
tc_7711200217_1600534451_0,7711200217,1600534451,9.200147534671544,13.411200000000001,0.2,1,unclassified,True
tc_7711200217_324283197_0,7711200217,324283197,53.664916983156104,13.411200000000001,0.2,1,unclassified,False
tc_7843127560_343446534_0,7843127560,343446534,88.4295566211721,8.940800000000001,0.2,2,residential,True
tc_7843127560_7843127561_0,7843127560,7843127561,17.52473824383708,8.88888888888889,0.2,1,residential,False
tc_7843127561_7843127560_0,7843127561,7843127560,17.52473824383708,8.88888888888889,0.2,1,residential,False
tc_7853241881_190546518_0,7853241881,190546518,23.216243317782244,8.940800000000001,0.2,1,primary,True
tc_7853241881_3633298359_0,7853241881,3633298359,119.8378044210871,8.940800000000001,0.2,2,primary,False
tc_7853241886_190546530_0,7853241886,190546530,51.79758405303792,8.940800000000001,0.2,1,secondary,True
tc_7853241886_192302121_0,7853241886,192302121,106.50152684196362,8.940800000000001,0.2,2,secondary,False
tc_7853241946_863290868_0,7853241946,863290868,13.732195623046055,8.940800000000001,0.2,1,residential,False
tc_7853241947_863290868_0,7853241947,863290868,11.894397170632647,8.940800000000001,0.2,1,residential,False
tc_7865913823_7865913824_0,7865913823,7865913824,50.50010579043426,8.88888888888889,0.2,1,residential,False
tc_7865913824_75632252_0,7865913824,75632252,75.36092397665672,13.411200000000001,0.2,2,primary,False
tc_7865913824_75632264_0,7865913824,75632264,65.19516550353708,13.411200000000001,0.2,2,primary,False
tc_7865913824_7865913823_0,7865913824,7865913823,50.500105790434255,8.88888888888889,0.2,1,residential,False
tc_7865913847_863382486_0,7865913847,863382486,49.90491200852219,8.940800000000001,0.2,1,residential,False
tc_7896352527_507056613_0,7896352527,507056613,6.444708133824106,8.940800000000001,0.2,2,primary,True
tc_7904768312_702179483_0,7904768312,702179483,21.22714968894979,13.411200000000001,0.2,1,residential,False
tc_7916302488_360026757_0,7916302488,360026757,134.80599207033137,13.411200000000001,0.2,1,residential,False
tc_7937180598_384747349_0,7937180598,384747349,8.44031621183943,13.411200000000001,0.2,1,residential,False
tc_7937180599_384747349_0,7937180599,384747349,10.126947642380077,13.411200000000001,0.2,1,residential,False
tc_7937180600_384747354_0,7937180600,384747354,12.224918921907811,13.411200000000001,0.2,1,residential,False
tc_7937180601_384747354_0,7937180601,384747354,16.13351563343704,13.411200000000001,0.2,1,residential,False
tc_807926254_190531705_0,807926254,190531705,31.61002060683466,13.411200000000001,0.2,1,secondary,True
tc_807926254_190531706_0,807926254,190531706,17.17929211809727,13.411200000000001,0.2,1,residential,False
tc_807926254_863387612_0,807926254,863387612,60.08364599205883,13.411200000000001,0.2,1,residential,False
tc_8184632855_8184632857_0,8184632855,8184632857,14.869542256132725,8.940800000000001,0.2,1,residential,False
tc_8184632855_8184632858_0,8184632855,8184632858,6.746148946091543,8.940800000000001,0.2,1,residential,False
tc_8184632855_863296554_0,8184632855,863296554,74.28058211315054,8.940800000000001,0.2,1,residential,False
tc_8184632857_8184632855_0,8184632857,8184632855,14.869542256132725,8.940800000000001,0.2,1,residential,False
tc_8184632858_8184632855_0,8184632858,8184632855,6.746148946091543,8.940800000000001,0.2,1,residential,False
tc_8184916874_6576853836_0,8184916874,6576853836,44.79621000921653,8.940800000000001,0.2,1,residential,False
tc_8409091203_27537585_0,8409091203,27537585,416.75485649269643,13.411200000000001,0.2,2,primary,False
tc_8409091203_683646462_0,8409091203,683646462,76.37916875301207,8.940800000000001,0.2,2,tertiary,False
tc_8409091203_863357711_0,8409091203,863357711,526.6941652003065,8.940800000000001,0.2,2,primary,False
tc_863278826_324283489_0,863278826,324283489,69.30918967906963,13.411200000000001,0.2,1,residential,False
tc_863278826_6951357516_0,863278826,6951357516,40.271877608010286,8.88888888888889,0.2,1,residential,False
tc_863278826_863278832_0,863278826,863278832,92.88693516198376,13.411200000000001,0.2,1,residential,False
tc_863278832_863278826_0,863278832,863278826,92.88693516198376,13.411200000000001,0.2,1,residential,False
tc_863280283_190546624_0,863280283,190546624,189.73094281394503,13.411200000000001,0.2,2,tertiary,False
tc_863280283_324265802_0,863280283,324265802,33.91159473768392,13.411200000000001,0.2,2,tertiary,False
tc_863280283_863281008_0,863280283,863281008,25.863986276103613,13.411200000000001,0.2,1,residential,False
tc_863280284_324265802_0,863280284,324265802,34.862120939438874,13.411200000000001,0.2,2,tertiary,False
tc_863280284_324265803_0,863280284,324265803,30.64635238626666,13.411200000000001,0.2,2,tertiary,False
tc_863280284_863281117_0,863280284,863281117,91.13687808005487,13.411200000000001,0.2,1,residential,False
tc_863280666_324265804_0,863280666,324265804,36.34436916631874,13.411200000000001,0.2,2,tertiary,False
tc_863280666_863280667_0,863280666,863280667,39.1978151010223,13.411200000000001,0.2,2,tertiary,False
tc_863280666_863282576_0,863280666,863282576,167.65564605728997,13.411200000000001,0.2,1,residential,False
tc_863280667_324265840_0,863280667,324265840,30.07111578639743,13.411200000000001,0.2,2,tertiary,False
tc_863280667_863280666_0,863280667,863280666,39.1978151010223,13.411200000000001,0.2,2,tertiary,False
tc_863280667_863281328_0,863280667,863281328,66.57111631779347,13.411200000000001,0.2,1,residential,False
tc_863280669_324265840_0,863280669,324265840,29.97976796328806,13.411200000000001,0.2,2,tertiary,False
tc_863280669_324265841_0,863280669,324265841,48.52737575738371,13.411200000000001,0.2,2,tertiary,False
tc_863280669_863283304_0,863280669,863283304,156.2105496176604,13.411200000000001,0.2,1,residential,False
tc_863280951_324265802_0,863280951,324265802,103.58970019278276,13.411200000000001,0.2,1,residential,False
tc_863281008_863280283_0,863281008,863280283,25.863986276103613,13.411200000000001,0.2,1,residential,False
tc_863281117_863280284_0,863281117,863280284,91.13687808005488,13.411200000000001,0.2,1,residential,False
tc_863281188_324265804_0,863281188,324265804,63.906974507828046,13.411200000000001,0.2,1,residential,False
tc_863281328_11765834421_0,863281328,11765834421,7.901750057339426,13.411200000000001,0.2,1,residential,False
tc_863281328_11765834422_0,863281328,11765834422,8.571785978652743,13.411200000000001,0.2,1,residential,False
tc_863281328_863280667_0,863281328,863280667,66.57111631779345,13.411200000000001,0.2,1,residential,False
tc_863282277_324265803_0,863282277,324265803,154.89365518243426,13.411200000000001,0.2,1,residential,False
tc_863282576_863280666_0,863282576,863280666,167.65564605728997,13.411200000000001,0.2,1,residential,False
tc_863282875_12057395695_0,863282875,12057395695,6.355553586647693,13.411200000000001,0.2,1,residential,False
tc_863282875_324265840_0,863282875,324265840,116.2626176757804,13.411200000000001,0.2,1,residential,False
tc_863283304_863280669_0,863283304,863280669,156.2105496176604,13.411200000000001,0.2,1,residential,False
tc_863283547_324265842_0,863283547,324265842,46.36280885132096,13.411200000000001,0.2,1,residential,False
tc_863283547_863283549_0,863283547,863283549,52.826618101429546,13.411200000000001,0.2,1,residential,False
tc_863283547_863283871_0,863283547,863283871,57.84917367210094,13.411200000000001,0.2,1,residential,False
tc_863283549_1293046425_0,863283549,1293046425,23.22156715708045,13.411200000000001,0.2,1,residential,False
tc_863283549_863283547_0,863283549,863283547,52.826618101429546,13.411200000000001,0.2,1,residential,False
tc_863283549_863283554_0,863283549,863283554,37.29287377031739,13.411200000000001,0.2,1,residential,False
tc_863283554_4130110392_0,863283554,4130110392,36.04495932606017,8.88888888888889,0.2,1,residential,False
tc_863283554_863283549_0,863283554,863283549,37.29287377031739,13.411200000000001,0.2,1,residential,False
tc_863283871_863283547_0,863283871,863283547,57.849173672100946,13.411200000000001,0.2,1,residential,False
tc_863284431_1293046425_0,863284431,1293046425,28.3730541908721,13.411200000000001,0.2,1,residential,False
tc_863284431_1293046425_1,863284431,1293046425,24.424843752317177,13.411200000000001,0.2,1,residential,False
tc_863284431_2119989689_0,863284431,2119989689,37.11254428459891,8.88888888888889,0.2,1,residential,False
tc_863287125_1596979148_0,863287125,1596979148,58.67109938025436,13.411200000000001,0.2,1,residential,False
tc_863287125_549304213_0,863287125,549304213,120.70766214558287,13.411200000000001,0.2,2,residential,False
tc_863287125_863289067_0,863287125,863289067,30.406228282775004,13.411200000000001,0.2,1,residential,False
tc_863287991_549304213_0,863287991,549304213,75.86979562340149,13.411200000000001,0.2,1,residential,False
tc_863288180_549304211_0,863288180,549304211,70.16683098952026,13.411200000000001,0.2,1,residential,False
tc_863288180_863288190_0,863288180,863288190,59.37942378711594,13.411200000000001,0.2,1,residential,False
tc_863288180_863288389_0,863288180,863288389,87.95997374095379,13.411200000000001,0.2,1,residential,False
tc_863288190_863288180_0,863288190,863288180,59.37942378711594,13.411200000000001,0.2,1,residential,False
tc_863288389_863288180_0,863288389,863288180,87.95997374095379,13.411200000000001,0.2,1,residential,False
tc_863288643_1596979148_0,863288643,1596979148,117.67009400740753,13.411200000000001,0.2,1,residential,False
tc_863288643_324275178_0,863288643,324275178,38.81324673057188,13.411200000000001,0.2,1,residential,False
tc_863288643_863288689_0,863288643,863288689,59.05296019531782,13.411200000000001,0.2,1,residential,False
tc_863288689_863288643_0,863288689,863288643,59.05296019531782,13.411200000000001,0.2,1,residential,False
tc_863289064_863289067_0,863289064,863289067,77.68755054497264,13.411200000000001,0.2,1,residential,False
tc_863289064_863289411_0,863289064,863289411,11.743158761069616,13.411200000000001,0.2,1,residential,False
tc_863289064_863289416_0,863289064,863289416,153.79989592893688,13.411200000000001,0.2,1,residential,False
tc_863289067_863287125_0,863289067,863287125,30.406228282775004,13.411200000000001,0.2,1,residential,False
tc_863289067_863289064_0,863289067,863289064,77.68755054497264,13.411200000000001,0.2,1,residential,False
tc_863289067_863289460_0,863289067,863289460,49.23764281616813,13.411200000000001,0.2,1,residential,False
tc_863289336_324275172_0,863289336,324275172,39.23412630820826,13.411200000000001,0.2,1,residential,False
tc_863289411_863289064_0,863289411,863289064,11.743158761069616,13.411200000000001,0.2,1,residential,False
tc_863289416_863289064_0,863289416,863289064,153.79989592893688,13.411200000000001,0.2,1,residential,False
tc_863289460_863289067_0,863289460,863289067,49.23764281616813,13.411200000000001,0.2,1,residential,False
tc_863290688_190546579_0,863290688,190546579,83.2699846362231,8.940800000000001,0.2,1,residential,False
tc_863290688_863290868_0,863290688,863290868,152.00736840040295,8.940800000000001,0.2,1,residential,False
tc_863290688_863290939_0,863290688,863290939,48.75471433785307,8.940800000000001,0.2,1,residential,False
tc_863290868_7853241946_0,863290868,7853241946,13.732195623046056,8.940800000000001,0.2,1,residential,False
tc_863290868_7853241947_0,863290868,7853241947,11.894397170632647,8.940800000000001,0.2,1,residential,False
tc_863290868_863290688_0,863290868,863290688,152.00736840040292,8.940800000000001,0.2,1,residential,False
tc_863290939_863290688_0,863290939,863290688,48.75471433785307,8.940800000000001,0.2,1,residential,False
tc_863291317_192302121_0,863291317,192302121,132.32031506813186,8.940800000000001,0.2,2,secondary,False
tc_863291317_4177041196_0,863291317,4177041196,79.81987095463612,13.411200000000001,0.2,2,secondary,False
tc_863291317_863291410_0,863291317,863291410,88.66594469834664,13.411200000000001,0.2,1,residential,False
